System ID,UPC,EAN,Custom SKU,Manufact. SKU,Category,Description,Stock,Sold,Subtotal,Discounts,Subtotal w/ Discounts,Total,Cost,Profit,Margin
210000003270,,,247536-02,,Product,"49N WHL RR 29"" RIM/DSC NUT BLK",0,1,$105.00,$0.00,$105.00,$118.65,$52.50,$52.50,50%
210000003271,,,040742-03-700,,Product,"Wheel Shop, Alex Ace17 Silver/ Formula FM-31-QR, Wheel, Rear, 700C / 622, Holes: 36, QR, 135mm, Rim, Freewheel",0,1,$74.99,$0.00,$74.99,$84.74,$37.49,$37.50,50.01%
210000003272,4710944247473,4710944247473,,TSM27R50S0S1HP,Product,SUNRACE TSM28 5SP TWISTSHFT RR,4,1,$4.75,$0.00,$4.75,$5.37,$4.75,$0.00,0%
210000003273,710845003677,,,SRAM,Product,SRAM PG-850 8S CASS 12-26T,0,1,$47.00,$0.00,$47.00,$53.11,$27.50,$19.50,41.49%
210000003274,,,6.83E+11,,Product,Infinit Repair,0,1,$59.95,$8.99,$50.96,$57.58,$25.00,$25.96,50.94%
210000003275,,,040736-02-20,,Product,"Wheel Shop, Alex J303 Black/ Joytech A076-14, Wheel, Rear, 20'' / 406, Holes: 36, Bolt-on 14mm, 110mm, Rim, Freewheel",0,2,$139.98,$0.00,$139.98,$158.18,$70.18,$69.80,49.86%
210000003276,,,254208-01,,Product,FIRST PF IS42 INTG HSET BLK,0,1,$36.99,$0.00,$36.99,$41.80,$18.50,$18.49,49.99%
210000003277,,,040742-03-700,,Product,"Wheel Shop, Alex Ace17 Silver/ Formula FM-31-QR, Wheel, Rear, 700C / 622, Holes: 36, QR, 135mm, Rim, Freewheel",0,1,$75.00,$6.00,$69.00,$77.97,$37.49,$31.51,45.67%
210000003278,,,200624-03,,Product,"Shimano, Deore SM-RT56, 180mm, ISO 6B",0,1,$35.00,$0.00,$35.00,$39.55,$15.99,$19.01,54.31%
210000003279,192790442723,,200624-04,,Product,"Shimano, Deore SM-RT56, 160mm, ISO 6B",0,5,$104.98,$0.00,$104.98,$118.63,$67.45,$37.53,35.75%
210000003280,836572006153,,258000-94,,Product,"Wheels Manufacturing, Dropout 94, Derailleur hanger, GT",1,4,$134.00,$0.00,$134.00,$151.42,$69.74,$64.26,47.96%
210000003283,753759254124,,,620886-01,Product,"Garmin, Varia™ RTL515, Rearview Radar with Taillight, Black, 010-02376-00",0,5,"$1,311.98",$45.00,"$1,266.98","$1,431.69","$1,029.95",$237.03,18.71%
210000003284,710845674501,,670207-01,,Product,"Zipp, Service Course, Handlebar tape, Black",0,1,$17.99,$0.00,$17.99,$20.33,$17.99,$0.00,0%
210000003285,,,220119-01,,Product,"Jagwire, Pro Hydraulic hose, Black, 3000mm",0,1,$59.99,$0.00,$59.99,$67.79,$29.99,$30.00,50.01%
210000003286,,,230152-01,,Product,"SRAM, MRX Comp, Gripshift shifter Pair, 8sp",4,1,$20.00,$0.00,$20.00,$22.60,$16.99,$3.01,15.05%
210000003287,,,230152-02,,Product,"SRAM, MRX Comp, Gripshift shifter Pair, 7sp",0,10,$195.00,$0.00,$195.00,$220.35,$169.90,$25.10,12.87%
210000003288,710845783203,,260194-01,,Product,"SRAM, Apex 1, Rear derailleur, 11sp., Long cage, Black",2,1,$90.00,$0.00,$90.00,$101.70,$72.99,$17.01,18.90%
210000003291,710845019517,,500027-01,,Product,"SRAM, PC 951, 9sp chain, 114 links, Powerlink",1,26,$742.76,$0.00,$742.76,$839.31,$361.81,$380.95,51.29%
210000003292,,,500040-01,,Product,"SRAM, PC-830, 8sp chain, 114 links, Powerlink",0,20,$400.00,$3.00,$397.00,$448.61,$159.80,$237.20,59.75%
210000003293,710845504761,,500059-01,,Product,"SRAM, PC-1, 1sp chain, 114 links, 1/8'', w/snap lock T11, Silver",14,32,$701.49,$0.00,$701.49,$792.68,$323.93,$377.56,53.82%
210000003294,,,500123-02,,Product,"SRAM, PC-1130, 11sp chain, 120 links, Powerlock",3,17,$580.99,$21.00,$559.99,$632.79,$356.83,$203.16,36.28%
210000003295,,,500279-01,,Product,"SRAM, PC NX Eagle, Chain, Speed: 12, Links: 126, Silver",0,12,$441.00,$20.00,$421.00,$475.73,$279.88,$141.12,33.52%
210000003297,768661258153,7290001258156,810127-02,,Product,"OnGuard, OG 5815, U-Lock, 106mm x 200mm (4.2'' x 7.9'') / Cable 10mm x 120cm (10mm x 4')",14,83,"$3,955.00",$96.00,"$3,859.00","$4,360.71","$1,248.07","$2,610.93",67.66%
210000003298,704660265747,4003318396335,810196-02,,Product,"Abus, Ultimate, U-Lock and cable, 160mm x 230mm (14mm x 6.3'' x 9''), 10mm x 120cm (10mm x 4') cable, With USH bracket",4,7,$515.99,$9.00,$506.99,$572.90,$324.33,$182.66,36.03%
210000003300,,,810492-01,,Product,"Abus, Bordo uGrip 5700C, Folding Lock, Combination, 80cm, 2.6', 5mm, Black",0,9,"$1,170.00",$55.90,"$1,114.10","$1,258.93",$593.91,$520.19,46.69%
210000003301,,,840065-01,,Product,"Chamois Butt'R, Her, tube, 8oz",1,5,$165.00,$0.00,$165.00,$186.45,$69.95,$95.05,57.61%
210000003302,,,840392-01,,Product,"Chamois Butt'R, Chamois Butt'r Coconut, 8oz",0,10,$330.00,$19.80,$310.20,$350.54,$139.90,$170.30,54.90%
210000003308,710845709579,,312702-03,,Product,SRAM PG-1070 CASS 10S 11-26T,0,3,$348.75,$19.50,$329.25,$372.06,$236.25,$93.00,28.25%
210000003309,4710944263947,,255412-03,,Product,SUNRACE CSRS3 CASS 11SP 11-28T,1,1,$37.50,$0.00,$37.50,$42.38,$37.50,$0.00,0%
210000003310,836572005347,,258000-61,,Product,WHL-MFG DROPOUT 61- RIDLEY/BIA,0,2,$82.00,$0.00,$82.00,$92.66,$41.98,$40.02,48.80%
210000003311,760251076123,,250783-07,,Product,KOOLSTP SIN-CPR DB-PD SHM M525,0,4,$152.00,$0.00,$152.00,$171.76,$73.56,$78.44,51.61%
210000003312,58817205521,,254179-01,,Product,FIRST HST EXPDR & TCAP 32MM,0,1,$26.00,$0.00,$26.00,$29.38,$13.00,$13.00,50%
210000003313,710845709555,,312702-01,,Product,SRAM PG-1070 CASS 10S 11-23T,0,1,$130.00,$32.50,$97.50,$110.18,$78.75,$18.75,19.23%
210000003314,58817986239,,258480-03,,Product,"49N ALLOY SEAT CLAMP, 34.9MM",0,1,$10.00,$0.00,$10.00,$11.30,$4.25,$5.75,57.50%
210000003315,58817986130,,258470-04,,Product,"49N SEATPOST 31.6, 400MM SLV",2,2,$50.00,$0.00,$50.00,$56.50,$22.00,$28.00,56%
210000003316,4897024823281,,258724-03,,Product,3T RISER KT - ZEFRO/AURA 10/20,0,1,$105.00,$0.00,$105.00,$118.65,$57.50,$47.50,45.24%
210000003317,768686319365,,,GS-7117869,Product,VENTANA BLACK/OLIVE 46  SHOES,0,1,$150.00,$0.00,$150.00,$169.50,$150.00,$0.00,0%
210000003318,4019238007824,,,CT-1024125,Product,GRAND PRIX 5000 700 X 25 BLK BLKCHILI,0,10,$946.34,$60.00,$886.34,"$1,001.56",$612.68,$273.66,30.88%
210000003321,,,,258724-02,Product,3T Riser KT - 60mm,0,1,$105.00,$0.00,$105.00,$118.65,$57.50,$47.50,45.24%
210000003323,58817931550,,170992-02,,Product,49N ALLOY WATERBOTTLE CAGE-SLV,192,8,$76.50,$5.43,$71.07,$80.31,$36.00,$35.07,49.35%
210000003324,58817933615,,171233-02,,Product,49N Panier Rack Mono Stay ADP,39,18,$190.00,$9.48,$180.52,$203.98,$89.19,$91.33,50.59%
210000003325,58817102769,,174235-01,,Product,49N ULTRA GRIP PU TAPE - BLK,0,33,"$1,110.98",$7.00,"$1,103.98","$1,247.50",$428.67,$675.31,61.17%
210000003326,58817042973,,174405-02,,Product,"49N 26""-29"" ALLOY STAY DISC ST",27,135,"$4,648.00",$145.25,"$4,502.75","$5,088.26","$1,776.00","$2,726.75",60.56%
210000003327,58817930805,,250727-01,,Product,49N BRAKE PADS - ROAD,15,12,$96.00,$0.00,$96.00,$108.48,$21.48,$74.52,77.63%
210000003328,58817049088,,252856-02,,Product,"49N RESIN FLAT PEDAL BLK 1/2""",13,21,$403.99,$0.00,$403.99,$456.51,$83.79,$320.20,79.26%
210000003329,58817470820,,254005-02,,Product,49N FORMFIT 175 M/F SADDLE,33,46,"$2,162.00",$27.26,"$2,134.74","$2,412.26",$736.00,"$1,398.74",65.52%
210000003330,58817470851,,254006-02,,Product,49N FORMFIT ERGO 175 M/F SDL,23,57,"$2,617.00",$32.90,"$2,584.10","$2,920.03",$912.00,"$1,672.10",64.71%
210000003333,4710944249187,,255390-05,,Product,SUNRACE FDM2A FD BP 28.6/31.8,0,10,$160.00,$0.00,$160.00,$180.80,$37.20,$122.80,76.75%
210000003334,710845770630,,312689-01,,Product,SRAM XG-1150 11S XD CASS 10-42,0,2,$412.00,$0.00,$412.00,$465.56,$229.98,$182.02,44.18%
210000003335,710845753367,,312696-03,,Product,SRAM PG-1130 11S CASS 11-32T,0,2,$240.00,$24.00,$216.00,$244.08,$109.98,$106.02,49.08%
210000003336,710845770364,,312696-04,,Product,SRAM PG-1130 11S CASS 11-36T,0,2,$211.99,$0.00,$211.99,$239.55,$129.98,$82.01,38.69%
210000003337,710845709432,,312706-01,,Product,SRAM PG-1030 10S CASS 11-36T,0,3,$285.00,$8.00,$277.00,$313.01,$128.97,$148.03,53.44%
210000003338,710845003950,,312720-03,,Product,SRAM PG-850 CASSETTE 11-28 8SP,0,6,$216.00,$5.40,$210.60,$237.98,$110.94,$99.66,47.32%
210000003339,710845852169,,312726-04,,Product,SRAM PC-XX1 EAG 12S CPPR CHAIN,0,1,$134.00,$0.00,$134.00,$151.42,$69.99,$64.01,47.77%
210000003343,5060541580251,,341504-03,,Product,PT ALL WEATHER LINKLUBE 120ML,3,7,$161.00,$4.60,$156.40,$176.73,$70.07,$86.33,55.20%
210000003344,641300144997,,342391-01,,Product,CRABRO SPEEDIER LVR BLK PKG(1),2,38,$383.90,$8.80,$375.10,$423.86,$160.78,$214.32,57.14%
210000003346,,,,040689-02-26,Product,"wheel shop alex c1000 silver/formula fm-21QR Front 26""/559 100mm Rim",2,1,$55.00,$0.00,$55.00,$62.15,$27.49,$27.51,50.02%
210000003347,,,7.71E+11,040759-02-700,Product,Wheel Shop Alex  DM18 Black Shimano Acera HB-T3000 Wheel Front 700c /622 QR 100mm Rim,0,1,$90.00,$0.00,$90.00,$101.70,$45.19,$44.81,49.79%
210000003348,,,,041398-04-26,Product,"Wheel Shop Evo Tour 20 Silver/Formula FM-31 Rear 26""/559 Bolt on 135mm Rim Freewheel",1,1,$52.00,$0.00,$52.00,$58.76,$24.11,$27.89,53.63%
210000003350,,,47853640366,011723-03-26,Product,"Kenda, K-Rad, Tire, 26''x2.30, Wire, Clincher, PRC, 60TPI, Black",1,9,$440.00,$35.00,$405.00,$457.65,$224.91,$180.09,44.47%
210000003351,,,,040689-02-26,Product,"Wheel Shop, Alex C1000 Silver/ Formula FM-21-QR, Wheel, Front, 26'' / 559, Holes: 36, QR, 100mm, Rim",0,1,$55.00,$11.00,$44.00,$49.72,$27.49,$16.51,37.52%
210000003352,,,620749-01,7.71E+11,Product,NiteBright™ 240 Headlight,19,26,$821.00,$3.20,$817.80,$924.11,$389.44,$428.36,52.38%
210000003353,770612336568,,011689-04-26,,Product,"EVO, Parkland, Tire, 26''x1.95, Wire, Clincher, Black",17,11,$304.94,$16.64,$288.30,$325.78,$114.07,$174.23,60.43%
210000003354,,,8.76E+11,SM-E130-BK,Product,THOMSON ELITE X4 STEM,0,1,$85.00,$0.00,$85.00,$96.05,$85.00,$0.00,0%
210000003355,,,,7.61E+12,Product,CHAMP JBEND 2.0 BLK 100PCS 276MM,0,1,$95.00,$0.00,$95.00,$107.35,$95.00,$0.00,0%
210000003356,,,7.61E+12,,Product,CHAMP JBEND 2.0 BLK 100PCS 274MM,0,1,$95.00,$0.00,$95.00,$107.35,$95.00,$0.00,0%
210000003357,,8021890325792,550400-01,8.02E+12,Product,"Selle Royal, Ondina, Saddle, 253 x 214mm, Unisex, 690g, Brown",2,3,$135.00,$0.00,$135.00,$152.55,$65.97,$69.03,51.13%
210000003358,,,550382-01,8.02E+12,Product,"Selle Royal, Respiro Relaxed, Saddle, 256 x 227mm, Unisex, 725g, Black",0,10,$718.99,$0.00,$718.99,$812.46,$439.90,$279.09,38.82%
210000003359,,,550460-02,8.02E+12,Product,"Selle Royal, Freeway Moderate, Saddle, 260 x 188mm, Women, Black",1,4,$200.00,$0.00,$200.00,$226.00,$119.96,$80.04,40.02%
210000003360,,,550385-02,8.02E+12,Product,"Selle Royal, Lookin Moderate, Saddle, 269 x 198mm, Women, 595g, Black",0,5,$325.00,$0.00,$325.00,$367.25,$192.45,$132.55,40.78%
210000003361,,,550385-01,8.02E+12,Product,"Selle Royal, Lookin Moderate, Saddle, 282 x 185mm, Men, 525g, Black",0,5,$325.00,$0.00,$325.00,$367.25,$192.45,$132.55,40.78%
210000003362,,,810491-01,4.00E+12,Product,"Abus, Bordo Big uGrip 5700, Folding Lock, Key, 100cm, 3.3', 5mm, Black",-1,6,$900.00,$0.00,$900.00,"$1,017.00",$151.98,$748.02,83.11%
210000003363,,,810196-02,4.00E+12,Product,"Abus, Ultimate, U-Lock and cable, 160mm x 230mm (14mm x 6.3'' x 9''), 10mm x 120cm (10mm x 4') cable, With USH bracket",0,4,$360.00,$9.00,$351.00,$396.63,$159.96,$191.04,54.43%
210000003365,,,030031-02,7.63E+11,Product,"Park Tool, VP-1, Vulcanizing patch kit",32,38,$190.00,$1.00,$189.00,$213.57,$43.30,$145.70,77.09%
210000003366,,,230152-03,7.11E+11,Product,"SRAM, MRX Comp, Gripshift shifter Pair, 6sp",14,11,$297.00,$5.40,$291.60,$329.51,$153.89,$137.71,47.23%
210000003370,770612335912,,020175-14,,Product,"EVO, Presta, Tube, Length: 48mm, 700C, 23-25C",154,101,$835.60,$11.70,$823.90,$931.01,$237.25,$586.65,71.20%
210000003371,,,020175-16,7.71E+11,Product,"EVO, Presta, Tube, Length: 80mm, 700C, 23-25C",8,40,$438.48,$21.00,$417.48,$471.78,$111.60,$305.88,73.27%
210000003372,,,020175-18,7.71E+11,Product,"EVO, Presta, Tube, Length: 60mm, 700C, 28-32C",155,45,$393.95,$4.00,$389.95,$440.64,$125.55,$264.40,67.80%
210000003373,768661114763,4712511827088,171210,,Product,EXPLORER TUBULAR RACK,7,13,$755.99,$55.30,$700.69,$791.79,$373.75,$326.94,46.66%
210000003374,,,250728-02,58817930836,Product,49N CANTILEVER PADS 70MM,55,30,$240.00,$0.00,$240.00,$271.20,$78.00,$162.00,67.50%
210000003375,5060541580008,,168901-01,PTS120,Product,PEATYS TUBELESS TIRE SEALANT,35,15,$225.00,$0.00,$225.00,$254.25,$120.00,$105.00,46.67%
210000003376,,,,,Labour,2021 Devinci Minus Deore 10S,0,1,"$1,600.00",$0.00,"$1,600.00","$1,808.00","$1,072.00",$528.00,33%
210000003377,4715910038864,,253676-01,,Product,JAGWIRE PRO SHIFT INNER WIRE 1.1mm,49,1,$7.50,$0.00,$7.50,$8.48,$4.91,$2.59,34.53%
210000003383,886798024905,,C-1875302071,,Product,Podium 24 oz Sage Green,0,6,$120.00,$2.00,$118.00,$133.34,$51.00,$67.00,56.78%
210000003384,886798024912,,C-1875502071,,Product,Podium 24 oz Burgundy,0,6,$120.00,$8.00,$112.00,$126.56,$51.00,$61.00,54.46%
210000003385,768686309175,,GH-7111845,,Product,Xnetic Trail Coal M M,1,1,$65.00,$0.00,$65.00,$73.45,$30.00,$35.00,53.85%
210000003386,768686309182,,GH-7111846,,Product,Xnetic Trail Coal M L,0,2,$130.00,$9.75,$120.25,$135.88,$60.00,$60.25,50.10%
210000003388,58817221330,,174263-03,,Product,49N  EMOJI BELL Smile,0,5,$105.00,$6.30,$98.70,$111.53,$52.50,$46.20,46.81%
210000003389,58817985607,,,,Product,49N  DLX TREKKING PEDALS - ALLOY Silver Body / Black Cage,1,17,$544.00,$0.00,$544.00,$614.72,$267.75,$276.25,50.78%
210000003390,720018001706,,K-001706,,Product,KEEPER 712 INTEGRATED CHAIN,0,5,$375.00,$7.50,$367.50,$415.28,$187.50,$180.00,48.98%
210000003391,,,009-5060,,Product,Bryton rider 15E,-1,6,$780.00,$26.00,$754.00,$852.02,$389.94,$364.06,48.28%
210000003392,,,009-0350,,Product,Bryton smart rider 330E,0,2,$320.00,$56.00,$264.00,$298.32,$179.98,$84.02,31.83%
210000003393,,,06-0005,,Product,ESI CHUNKY BLACK,32,27,$764.97,$0.00,$764.97,$864.42,$404.73,$360.24,47.09%
210000003394,,,006-0001,,Product,ESI EXTRA CHUNKY BLACK,2,18,$630.00,$12.43,$617.57,$697.86,$323.82,$293.75,47.57%
210000003395,181517000551,,,06-0095,Product,ESI ROAD WRAP BLACK,15,30,"$2,213.99",$67.50,"$2,146.49","$2,425.54","$1,047.54","$1,098.95",51.20%
210000003397,628250704013,,005-0005,,Product,WLP WET CHAIN LUBE 120ML,-1,34,$510.00,$1.50,$508.50,$574.61,$221.00,$287.50,56.54%
210000003398,628250704044,,05-0015,,Product,WLP DRY CHAIN LUBE 120ML,6,53,$780.00,$9.45,$770.55,$870.73,$344.50,$426.05,55.29%
210000003399,768686682858,,,,Product,STRATEDURE BLACK/BRIGHT RED M,0,1,$57.00,$0.00,$57.00,$64.41,$28.50,$28.50,50%
210000003400,8022530018517,,V-11A00076,,Product,TERRENO MIX 40-622 GRAVEL ANTH-BLK G2.0,0,2,$160.00,$0.00,$160.00,$180.80,$80.00,$80.00,50%
210000003401,8022530018494,,V-11A00075,,Product,TERRENO MIX 33-622 CYCLOCROSS ANTH-BLK G2.0,0,2,$160.00,$0.00,$160.00,$180.80,$80.00,$80.00,50%
210000003402,4019238007800,,CT-1024123,,Product,GRAND PRIX 5000 700 X 23 BLK BLKCHILI,-2,5,$445.00,$15.00,$430.00,$485.90,$303.17,$126.83,29.50%
210000003403,768686682865,,GH-7068721,,Product,STRATEDURE BLACK/BRIGHT RED L,1,1,$57.00,$8.55,$48.45,$54.75,$28.50,$19.95,41.18%
210000003404,768686682872,,GH-7068722,,Product,STRATEDURE BLACK/BRIGHT RED XL,0,2,$117.00,$8.55,$108.45,$122.55,$57.00,$51.45,47.44%
210000003405,768686682889,,GH-7068723,,Product,STRATEDURE BLACK/BRIGHT RED XXL,0,2,$117.00,$9.00,$108.00,$122.04,$57.00,$51.00,47.22%
210000003406,768686081927,,GH-7085709,,Product,TESSA BLACK L,1,2,$85.00,$0.00,$85.00,$96.05,$40.00,$45.00,52.94%
210000003407,768686597268,,GH-7059122,,Product,STRADAMASSA BLACK S,1,1,$57.00,$0.00,$57.00,$64.41,$28.50,$28.50,50%
210000003408,768686128653,,GH-7095334,,Product,TESSA BLACK XL,0,2,$85.00,$0.00,$85.00,$96.05,$40.00,$45.00,52.94%
210000003409,58817934308,,173628-01,,Product,49N  ERGONOMIC COMFORT GRIP,24,26,$286.00,$3.85,$282.15,$318.83,$136.50,$145.65,51.62%
210000003410,768686266300,,GR-7113321,,Product,RADIX MIPS MATTE BLACK XL,0,1,$130.00,$13.00,$117.00,$132.21,$65.00,$52.00,44.44%
210000003411,768686266287,,GR-7113319,,Product,RADIX MIPS MATTE BLACK M,-1,4,$560.00,$88.00,$472.00,$533.36,$271.00,$201.00,42.58%
210000003412,768686377006,,GR-7129754,,Product,RADIX MIPS W MAT GREY GREEN S,0,2,$260.00,$13.00,$247.00,$279.11,$130.00,$117.00,47.37%
210000003413,768686071867,,GR-7089134,,Product,VASONA MIPS MAT GLACIER,0,2,$170.00,$0.00,$170.00,$192.10,$85.00,$85.00,50%
210000003415,58817472800,,177753-01,,Product,FLASCHEGUARD™ 700/41,0,3,$220.00,$0.00,$220.00,$248.60,$120.00,$100.00,45.45%
210000003420,47853124682,,,,Product,Kenda 12-1/2 x 2-1/4 Tube,1,1,$8.00,$0.00,$8.00,$9.04,$3.00,$5.00,62.50%
210000003421,763477006356,,340544,,Product,SCW SHOP CONE WRENCH SCW-17,2,1,$14.00,$0.00,$14.00,$15.82,$6.75,$7.25,51.79%
210000003422,,,340540,,Product,SCW SHOP CONE WRENCH SCW-13,0,1,$14.00,$0.00,$14.00,$15.82,$6.75,$7.25,51.79%
210000003424,,,721291-01,,Product,"EVOC, Seat Bag S, Seat Bag, 0.3L, Black",7,3,$105.00,$0.00,$105.00,$118.65,$51.72,$53.28,50.74%
210000003425,,,721292-01,,Product,"EVOC, Seat Bag M, Seat Bag, 0.7L, Black",1,9,$360.00,$8.00,$352.00,$397.76,$180.72,$171.28,48.66%
210000003426,,,751413-01,,Product,"EVOC, Tailgate Pad, 136cm / 53.5'' wide, for mid-sized trucks, Black",0,3,$540.00,$27.00,$513.00,$579.69,$311.61,$201.39,39.26%
210000003427,,,751413-02,,Product,"EVOC, Tailgate Pad, 160cm / 63'' wide, for full-sized trucks, Black",0,3,$516.61,$0.00,$516.61,$583.77,$349.83,$166.78,32.28%
210000003428,768686286322,,BE-7114336,,Product,AVENUE LED MIPS M/G WHT/GRY,1,2,$260.00,$42.90,$217.10,$245.32,$130.00,$87.10,40.12%
210000003429,770612283732,,,,Product,EVO 16 x 1.75-2.125 SV Tube,0,4,$28.00,$0.00,$28.00,$31.64,$10.00,$18.00,64.29%
210000003430,4026495100229,,,,Product,Schwalbe 20 x 1.5-2.0 PV Tube,0,1,$7.00,$0.00,$7.00,$7.91,$2.50,$4.50,64.29%
210000003432,58817244766,,,,Product,49N 26 x 1.5-1.75 PV Tube,4,4,$28.00,$0.00,$28.00,$31.64,$12.00,$16.00,57.14%
210000003433,58817464256,,64/75-559,,Product,"49N  PLUS INNERTUBE (0.9MM) – PRESTA VALVE (P/V) 26 x 2.50 - 3.0""",1,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,
210000003434,,,,,Labour,EVO Classic AT 26 x 1 1/2 Wire 30TPI,2,4,$72.00,$0.00,$72.00,$81.36,$36.00,$36.00,50%
210000003435,4717784005799,,10874,,Product,Maxxis Hookworm 1.95 60 TPI Wire,0,6,$216.00,$14.40,$201.60,$227.81,$120.90,$80.70,40.03%
210000003436,4717784012308,,10873,,Product,Maxxis Holy Roller,0,6,$216.00,$0.00,$216.00,$244.08,$120.90,$95.10,44.03%
210000003437,47853677324,,10838,,Product,"Kenda, Komfort (K841A), Tire, 26''x1.95, Wire, Clincher, SRC, 30TPI, Black",0,20,$620.00,$0.00,$620.00,$700.60,$297.40,$322.60,52.03%
210000003438,4717784019840,,10873,,Product,"Maxxis, Holy Roller, Tire, 26''x2.20, Wire, Clincher, Single, 60TPI, Black",0,6,$282.00,$0.00,$282.00,$318.66,$155.46,$126.54,44.87%
210000003439,770612336568,,11689,,Product,"EVO, Parkland, Tire, 26''x1.95, Wire, Clincher, Black",1,8,$224.00,$0.00,$224.00,$253.12,$99.76,$124.24,55.46%
210000003440,,,,,Labour,"PANARACER PASELA TIRE  Wire 27.5"" 1.75 """,1,1,$38.00,$0.00,$38.00,$42.94,$19.00,$19.00,50%
210000003441,,,166123-06,,Product,SCHWALBE Big Apple 29 x 2.35,0,2,$140.00,$0.00,$140.00,$158.20,$70.00,$70.00,50%
210000003442,,,163770-07,,Product,Kenda K1129 KWICK JOURNEY TIRE 700c x 32 Wire,0,4,$140.00,$0.00,$140.00,$158.20,$72.00,$68.00,48.57%
210000003443,770612336421,,011685-07-29,,Product,"EVO, Knotty, Tire, 29''x2.10, Wire, Clincher, Black",9,11,$348.00,$10.14,$337.86,$381.78,$151.12,$186.74,55.27%
210000003445,,,011687-02-700,011687-02-700,Product,"EVO, Dekko, Tire, 700x25C, Wire, Clincher, Black",19,11,$285.00,$0.00,$285.00,$322.05,$89.39,$195.61,68.64%
210000003446,,,011689-08-700,,Product,"EVO, Parkland, Tire, 700x38C, Wire, Clincher, Black",11,18,$440.00,$7.50,$432.50,$488.73,$128.90,$303.60,70.20%
210000003447,770612336629,,011690-02-24,,Product,"EVO, Mosey, Tire, 24''x1.75, Wire, Clincher, Black",4,2,$50.00,$0.00,$50.00,$56.50,$19.98,$30.02,60.04%
210000003448,770612336636,,011690-03-26,,Product,"EVO, Mosey, Tire, 26''x2.125, Wire, Clincher, Black",0,42,"$1,107.00",$0.00,"$1,107.00","$1,250.91",$497.28,$609.72,55.08%
210000003449,770612336643,,011690-04-26,,Product,"EVO, Mosey, Tire, 26''x2.125, Wire, Clincher, Black/White",19,21,$530.00,$0.00,$530.00,$598.90,$223.80,$306.20,57.77%
210000003450,770612336773,,011692-02-27,,Product,"EVO, Dash, Tire, 27''x1-1/4, Wire, Clincher, Tanwall",-1,26,$650.00,$0.00,$650.00,$734.50,$211.14,$438.86,67.52%
210000003451,,,011692-03-26,,Product,"EVO, Dash, Tire, 26''x1-3/8, Wire, Clincher, Black",10,20,$500.00,$0.00,$500.00,$565.00,$119.80,$380.20,76.04%
210000003452,770612336810,,011692-04-26,,Product,"EVO, Dash, Tire, 26''x1-3/8, Wire, Clincher, Tanwall",4,14,$350.00,$0.00,$350.00,$395.50,$101.56,$248.44,70.98%
210000003453,770612336810,,011693-02-26,,Product,"EVO, Outcross, Tire, 26''x2.00, Wire, Clincher, Black",1,64,"$1,621.98",$3.75,"$1,618.23","$1,828.60",$619.77,$998.46,61.70%
210000003454,770612335813,,020175-04,,Product,"EVO, Presta, Tube, Length: 48mm, 26'', 1.75-2.125",22,75,$571.45,$0.00,$571.45,$645.75,$171.75,$399.70,69.94%
210000003455,770612335974,,020175-20,7.71E+11,Product,"EVO, Presta, Tube, Length: 48mm, 700C, 35-44C",64,96,$788.16,$18.40,$769.76,$869.83,$271.84,$497.92,64.69%
210000003456,770612336094,,020176-12,,Product,"EVO, SV, Tube, Schrader, Length: 48mm, 26'', 1.75-2.125",278,271,"$2,161.10",$11.35,"$2,149.75","$2,429.22",$679.53,"$1,470.22",68.39%
210000003457,770612336124,,020176-15,,Product,"EVO, SV, Tube, Schrader, Length: 48mm, 27.5'', 2.00-2.40",46,29,$245.00,$3.08,$241.92,$273.37,$96.24,$145.68,60.22%
210000003458,770612336155,,020176-18,,Product,"EVO, SV, Tube, Schrader, Length: 48mm, 29'', 2.125-2.40",62,38,$320.00,$0.00,$320.00,$361.60,$137.90,$182.10,56.91%
210000003459,,,230152-01,,Product,"SRAM, MRX Comp, Gripshift shifter Pair, 8sp",5,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,
210000003460,,,550393-01,,Product,"Selle Royal, Journey Cruiser, Saddle, 275mm x 252mm, Unisex, 970g, Black",0,10,$650.00,$13.00,$637.00,$719.81,$407.90,$229.10,35.97%
210000003461,,,550395-02,,Product,"Selle Royal, Drifter Gel, Saddle, 270 x 254mm, Unisex, 1000g, Brown",0,5,$300.00,$0.00,$300.00,$339.00,$179.95,$120.05,40.02%
210000003462,,,550980-01,,Product,"Selle Royal, Ellipse Moderate, Saddle, 276 x 180mm, Men, 474g, Black",0,5,$325.00,$0.00,$325.00,$367.25,$192.45,$132.55,40.78%
210000003463,,,550983-01,,Product,"Selle Royal, Freeway Fit Relaxed, Saddle, 257 x 210mm, Unisex, 550g, Black",0,5,$229.99,$0.00,$229.99,$259.89,$149.95,$80.04,34.80%
210000003464,,,830051-01,,Product,"Polisport, Guppy Maxxi RS+, Baby Seat, Cream/Grey",2,3,$540.00,$0.00,$540.00,$610.20,$269.97,$270.03,50.01%
210000003465,,,840409-01,,Product,"Polisport, Bubbly Maxi + FF 29"", Baby Seat, On frame, Rear",3,2,$240.00,$0.00,$240.00,$271.20,$103.98,$136.02,56.68%
